Name;Address;Zip;City;Phone;Fax;E-Mail;URL
TÜV Pfalz Verkehrswesen GmbH Prüfstelle;Hammstr. 20,;67227;Frankenthal (Pfalz);06233 34 27 55;;;http://www.tuv.com
Pfeifer Bau GmbH;Robert-Bosch-Str. 4,;69198;Schriesheim;06203 6 39 99;;;http://www.pfeifer-bau.de
bs Ingenieurleistungen für Bauwesen GmbH;Friedrich-Ebert-Str. 5,;55218;Ingelheim am Rhein;06132 4 34 58 60;;office@bs-quadrat.de;http://www.bs-quadrat.de
Auxilium Bauunternehmen;Westerwaldstr. 19,;65232;Taunusstein-Bleidenstadt;0176 80 31 96 32;;info@bau-auxilium.de;
Josef Kühn Bauunternehmen GmbH;Lenchenstr. 15,;65375;Oestrich-Winkel;06723 23 15;;kontakt@kuehn-bauunternehmung.de;http://www.kuehn-bauunternehmung.de
Eberle Bausachverständigenbüro;Langlachweg 11a,;68229;Mannheim-Friedrichsfeld;0621 39 18 57 00;;;http://www.eberle-partner.com
Holler-Bau GmbH Bauunternehmung;Lambsheimer Str. 11,;67071;Ludwigshafen am Rhein-Oggersheim;0621 6 71 26-0;;;http://www.hollerbau.de
POSSEHL SPEZIALBAU GMBH;Gau-Bickelheimer Str. 72,;55576;Sprendlingen;06701 20 44 90;;info@possehl-spezialbau.de;http://www.possehl-spezialbau.de
Charwat Erwin Dipl.-Ing.;Kreuznacher Str. 22,;55576;Sprendlingen;06701 20 50 55;;info@ibck.de;
Schimbeno Axel;Weisenheimer Str. 22,;67245;Lambsheim;06233 5 01 24;;;
Eich Anton Bauunternehmung GmbH;Hochstr. 1,;55218;Ingelheim am Rhein;06132 98 27 40;;info@eich-bau.de;http://www.eich-bau.de
Sofocleous Nicolas Architekt;Johanneswiesenweg 36d,;61267;Neu-Anspach;0179 6 68 35 44;;info@sofocleous.de;http://www.sofocleous.de
Andelfinger Alfred Dipl.-Ing. Architektur.Ausstellungskonzepte;Germaniastr. 65,;68199;Mannheim-Neckarau;0621 8 61 93 95;;a.andelfinger@t-online.de;
A.I.G. Planteam GbR;Wiesbadener Str. 49,;65510;Idstein;06126 9 59 51 10;;info@aig-planteam.de;
Strabag AG Strassenbau;Europastr. 5,;55576;Sprendlingen;06701 9 34 30;;rheinhessen@strabag.com;http://www.strabag.com
AM-Team-Bau;Breithardter Weg 14,;65232;Taunusstein;06128 7 38 96;;;
KONOPKA BAUUTERNEHMUNG GmbH & Co. KG;Hauptstr. 56,;65510;Idstein;06126 9 83 93 53;;info@konopka-bau.com;http://www.konopka-bau.de
Fesser Günter;Schillerstr. 14,;67256;Weisenheim am Sand;06353 87 81;;;
Hochbaubüro GmbH;Oskar-Hoffmann-Str. 25,;44789;Bochum-Wiemelhausen;0234 68 51 47;;info@hochbaubuero.de;http://www.hochbaubuero.de
Maiweg Klaus Hoch- Tief- und Stahlbetonbau;Waterfuhrweg 4,;44892;Bochum-Langendreer;0234 2 82 03;;;
IBE UG;Krokusweg 20,;58239;Schwerte-Holzen;02304 9 76 05 20;;;
ThyssenKrupp Bausysteme GmbH Niederlassung Dortmund Hochbau;Fallgatter 3,;44369;Dortmund-Huckarde;0231 93 14 82-0;;;
Bikowski Bau GmbH, Anton;Karlstr. 28,;45739;Oer-Erkenschwick-Rapen;02368 15 28;;biko-bau@t-online.de;http://www.bikowski-bau.de
GMF Ingenieurbau GmbH;In der Wollmei 7,;44289;Dortmund-Lichtendorf;02304 9 40 81 59;;stado@gmfbau.de;http://www.gmfbau.de
Selke Ulrich Projektleitung für Hochbau;Arneckestr. 75,;44139;Dortmund-Mitte;0178 1 48 84 97;;ulrichselke@mac.com;http://www.ulrichselke.de
Thomas Hoch- u. Tiefbau GmbH;Oberscheidstr. 15,;44807;Bochum;0234 8 90 79 15;;;
Aktiv Bau Kästner e. K.;Bacchusstr. 17,;45711;Datteln;02363 35 55 42;;;http://www.aktiv-bau-kaestner.de
Bauamt - Baugenehmigung - Abbruch von Gebäuden - Abgeschlossenheitserklärung;Genthiner Str. 8,;45711;Datteln;02363 1 07-2 81;;;
Limberg Rolf Ingenieurbüro für Hochbau;August-Thyssen-Str. 1,;45219;Essen-Kettwig;02054 8 28 87;;;
Krusel Hochbau GmbH;Reckelsum 36,;59348;Lüdinghausen-Seppenrade;02591 8 86 89;;;http://www.krusel.de
Hochbau Bruns GmbH;An der Brinkwiese 16,;45721;Haltern am See-Sythen;02364 6 06 66 60;;info@hochbau-bruns.de;http://hochbau-bruns.de
Alexander Gertz und Andreas Lake GP Hochbau;Planckstr. 85,;45147;Essen-Holsterhausen;0201 4 79 54 21;;;
Hochbau-Aufmaß Meho Hadzimuratovic;Westmarkstraße 100,;46149;Oberhausen-Buschhausen;0173 4 92 48 37;;m.hadzimuratovic@hochbau-aufmass.de;http://www.hochbau-aufmass.de
Matthaei Bau GmbH Hochbau u. Altbausanierung;Im Hau 1,;42551;Velbert-Mitte;02051 25 60 51;;Matthaei-Bau-GmbH@t-online.de;http://www.matthaei-gruppe.de
Trigenius Hochbau GmbH;Tannenstr. 33A,;46149;Oberhausen;0208 60 70 38-00;;info@trigenius.de;http://trigenius.de
Mavric Hochbau GmbH;Wilmsstraße 53,;46049;Oberhausen-Lirich-Nord;0208 30 79 12 85;;info@mavrichochbau.de;http://www.mavrichochbau.de
A.R. D iersch GmbH Architektur  Hochbau;Nachbarsweg 68,;45481;Mülheim an der Ruhr-Saarn/Mintard;0208 46 15 68;;master@architekt-diersch.de;http://www.architekt-diersch.de
Bolte - Bau GmbH Hochbau;Friedrich-Press-Str. 9,;59387;Ascheberg;02593 6 02 48;;;
Barke Hochbau UG (haftungsbeschränkt);Nibelungenstr. 64,;42369;Wuppertal-Ronsdorf;0202 4 60 31 36;;;
Eiffage Infra-Hochbau GmbH;Münsterstr. 109-111,;48155;Münster-Wolbeck;0251 9 20 88 70;;;http://www.eiffage.infra-bau.de
HVM Hochbau GmbH & Co. KG;Heinz-Bäcker-Str. 1,;45356;Essen-Dellwig;0173 2 65 39 08;;;
dd projektplanung gmbh;Stresemannstr. 37,;47051;Duisburg-Altstadt;0203 7 68 00 01;;info@dd-projekt.de;http://www.dd-projekt.de
Zahn Bauunternehmung GmbH & Co. KG;Auf dem Hövellande 8,;44269;Dortmund-Schüren;0231 42 00 94;;zahn-bau@t-online.de;https://www.zahn-bauunternehmung.com
Bücker Bau GmbH Bauunternehmen für Hochbau;Heitkampsweg 10,;48324;Sendenhorst;02526 5 23 80 24;;;
Projektplus - Ingenieurgesellschaft für Hochbau mbH;Regerstr. 68 D,;42657;Solingen-Höhscheid;0212 25 34 01 53;;info@projektplus-gmbh.de;http://www.projektplus-gmbh.de
Erdal KIZGIN Erdbau Abbruch Hochbau GmbH;Florastr. 39,;40822;Mettmann-Metzkausen;02104 2 11 63 66;;;http://www.erdalkizgin-abbruch-hochbau.de
Hochbau Veysel Burulday;Sternstr. 124A,;47249;Duisburg-Buchholz;0203 93 56 01 07;;;
In Rot Industriemontage und Hochbau GmbH;Waldthausenstr. 6,;46238;Bottrop-Batenbrock;02041 7 78 44 82;;;http://www.overbeckshof.de
Jaeger Hoch- & Tiefbau GmbH;Hüttenallee 45,;44534;Lünen-Wethmar;02306 75 77 05;;kontakt@jaeger-hochundtiefbau.de;https://www.jaeger-hochundtiefbau.de
Zarges Bau GmbH;Friedrich-Engels-Allee 163,;42285;Wuppertal-Barmen;0202 2 81 08-0;;max.zarges@zarges-bau.de;https://www.zarges-bau.de
Architektur + Stadtplanung Karla Thieser;Büddingstr. 61,;58135;Hagen-Haspe;02331 90 29 30;;architektur@karla-thieser.de;http://www.karla-thieser.de
Lars Hiddemann Ingenieurbüro;Südliche Lippestr. 11,;59192;Bergkamen-Heil;02306 8 03 32;;;
Bauunternehmung Stephan Dunker GmbH;Elisabethstr. 18 B,;45139;Essen-Frillendorf;0201 48 33 30;;info@dunker-gmbh.de;https://www.bauunternehmung-dunker.de
Wiemer GmbH, Baugeschäft;Schraberg 20,;42279;Wuppertal-Barmen;0202 52 77 88;;info@bau-wiemer.de;http://www.bau-wiemer.de
Kubitza Bau GmbH;Knappenweg 43B,;44534;Lünen-Nordlünen;02306 96 58 20;;info@kubitzabau.de;http://www.kubitzabau.de
Baustoffe Laudwein;Westring 219,;44575;Castrop-Rauxel-Behringhausen;02305 4 45 98-0;;info@baustoffe-laudwein.de;http://www.baustoffe-laudwein.de
Gerüstbau Schäfers GmbH;Mallinckrodtstr. 242,;44147;Dortmund-Mitte;0231 82 78 82;;office@geruestbau-schaefers.de;https://www.geruestbau-schaefers.de
KH Bau GmbH & Co. KG;Horster Str. 38,;59368;Werne;02389 25 32;;info@kh-bau-werne.de;http://www.kh-bau-werne.de
Ohle Bau GmbH;Osterkamp 8,;59368;Werne;02389 5 22 83;;info@ohle-bau.de;https://www.ohle-bau.de/
Heckmann Bauplus GmbH;Römerstr. 113,;59075;Hamm-Bockum-Hövel;02381 3 05 45 70;;info@bauplus-heckmann.de;http://www.bauplus-heckmann.de
Bauunternehmung Schulte GmbH & Co. KG;Grüntaler Str. 20,;58089;Hagen-Wehringhausen;02331 90 28 11;;info@schulte-bau.net;https://www.schulte-bau.net
Bauunternehmen LOBO GmbH;Hammer Str. 14,;44866;Bochum-Wattenscheid;02327 95 49 51;;info@lobo-bauunternehmen.de;http://www.lobo-bauunternehmen.de
HELSTI Massivhaus & Immobilien GmbH;Werner Str. 32,;59368;Werne-Stockum;02389 95 03-0;;info@helsti.de;https://helsti.de/
Dacic ZD Bau GmbH;Rheinstr. 32,;45525;Hattingen;02324 6 86 49 56;;zijahd@web.de;https://www.zd-bau.de
Bauunternehmen Franz Nolde GmbH;Zweckeler Str. 22,;45896;Gelsenkirchen-Scholven;0209 3 18 15-0;;info@noldebau.de;http://www.noldebau.de
Dipl.-Ing. Ulrich Lehmann Architekt;Rosenstr. 6B,;59174;Kamen-Heeren-Werve;02307 92 53 98;;ulrich@altbausanierung-lehmann.de;http://www.altbausanierung-lehmann.de
PLANWERK Architekten GbR;Limbecker Str. 86,;44388;Dortmund-Lütgendortmund;0231 63 64 53;;info@planwerk-architekten.de;https://www.planwerk-architekten.de/
Dall, Stefan öffentl. bestellter Vermessungsingenieur;Dieselweg,;59379;Selm-Bork;02592 9 14 30 20;;info@dall-vermessung.de;https://www.dall-vermessung.de
Friedrich Dipl.-Ing.;Schlagbaumstr. 34A,;44287;Dortmund-Aplerbecker Mark;0231 44 12 44;;info@architekt-friedrich.com;http://www.architekt-friedrich.com
Karl Fromme GmbH & Co. KG Bauunternehmung;Dümmerweg 222,;45772;Marl;02365 1 51 51;;info@karl-fromme.de;http://www.karl-fromme.de
IGE Ingenieurges. für Tragwerksplanung mbH;Westring 303,;44629;Herne-Baukau-Ost;02323 9 65 54 10;;info@ingenieurbuero-ebrecht.de;http://www.ingenieurbuero-ebrecht.de
Schade + Sohn;Industriestr. 27,;42327;Wuppertal-Vohwinkel;0202 2 74 30-0;;info@schadeundsohn.de;http://www.schadeundsohn.de
Architektur Grotegut Claudia;Rittergasse 18,;45239;Essen-Werden;0201 4 90 20 10;;info@claudia-grotegut.de;https://www.xing.com/companies/claudiagrotegutarchitektur+konzept
SEMPA Baustoffe GmbH;Hansastr. 134,;44866;Bochum;02327 9 65 37-0;;info@sempa-baustoffe.de;http://www.sempa-baustoffe.de
Bauunternehmung Schröder;Winterstr. 9,;42855;Remscheid-Nord;02191 8 00 75;;service@bau-schroeder.de;http://www.bau-schroeder.de
Lars Stammkötter GmbH;Brakerstr. 71,;46238;Bottrop-Batenbrock;02041 70 20 80;;info@stammkoetter.ruhr;http://www.stammkoetter.ruhr
Koch GmbH Bauunternehmung;Ehrenberger Str. 37,;42389;Wuppertal-Langerfeld;0202 6 07 02 91;;info@koch-gmbh-bau.de;http://www.koch-gmbh-bau.de
avantgarde Architektur + Design KenChiku;Ripshorster Str. 366,;45357;Essen-Dellwig;0201 64 61 04 40;;gravius@kenchiku.de;http://www.kenchiku.de
Lintner Jürgen Dipl.-Ing.;Südwall 5-7,;59423;Unna;02303 23 98 85;;info@architekt-lintner.de;http://www.architekt-lintner.de
Architekturbüro Peter;Paul-Feldhügel-Weg 8,;58239;Schwerte;02304 1 80 68;;Peter-Architekt@t-online.de;http://www.architekturbuero-peter-schwerte.de/
Böcke;Thyssenstr. 123-125,;46535;Dinslaken-Averbruch;02064 47 04 20;;info@boecke.info;
Krätzig & Partner Ingenieurgesellschaft für Bautechnik mbH;Buscheyplatz 9-17,;44801;Bochum-Querenburg;0234 7 09 94-0;;mail@kup-ing.de;http://www.kraetzigundpartner.de
Huster Baustoffe;Am Walzwerk 42,;45527;Hattingen-Welper;02324 6 86 88-0;;info@huster-baustoffe.de;http://www.huster-baustoffe.de
Laake Guido;Breckerfelder Str. 4,;58256;Ennepetal-Voerde;02333 37 44;;lagabau@aol.com;http://www.laake-terrassen.de/
Kullmann Bau - Unternehmen GmbH;Am Höfgen 20,;42781;Haan;02129 37 98-0;;info@kullmann-bau.de;http://www.kullmann-bau.de
Bauunternehmung Flesch GmbH;Eickhofstr. 21,;58239;Schwerte;02304 4 19 90;;info@fleschbau.de;http://www.fleschbau.de
Unger Inh. Peter Unger;Schützenstr. 22,;58339;Breckerfeld;02338 21 44;;mail@unger-bauunternehmung.de;https://www.unger-bauunternehmung.de
VIKO Bau GmbH;Kirchenstr. 16,;44147;Dortmund-Mitte;0231 86 43 67 24;;info@viko-bau.de;http://www.viko-bau.de
David Utz Baugesellschaft GmbH;Weidkamp 178,;45355;Essen-Bochold;0201 8 90 76 28-0;;info@bausanierung-utz.de;http://www.bausanierung-utz.de/
Egbert Hornberg Architekt AKNW;Cruismannstr. 60,;44807;Bochum-Hamme;0234 9 53 61 55;;info@inhaltsraum.de;http://www.inhaltsraum.de
Verfuß GmbH Bauunternehmen;Mendener Str. 40,;58675;Hemer;02372 92 71-0;;info@verfuss.de;https://www.verfuss.de
Tanneberger & Kropfgans Bau-GmbH;Am Trimbuschhof 12,;44628;Herne-Sodingen;02323 1 72 13 10;;j.tanneberger@tk-bau-herne.de;http://www.tk-bau-herne.de
KRASNIQI Straßen- und Tiefbau GmbH;Hauptstraße 72,;42579;Heiligenhaus-Mitte;02056 5 86 06 16;;info@krasniqi-gmbh.de;http://www.krasniqi-gmbh.de
Berkenhoff & Thiel GmbH & Co. kG;Mendener Str. 60,;58675;Hemer;02372 5 05-0;;info@berkenhoff-thiel.de;http://www.berkenhoff-thiel.de
Bauunternehmung Peter Rundholz GmbH & Co. KG Containerdienst;Oberste-Wilms-Str. 15D,;44309;Dortmund-Brackel;0231 56 22 55-0;;info@rundholz.com;http://www.rundholz.com
tb wiesmann;Konrad-Adenauer-Str. 8,;45699;Herten-Stadtmitte;02366 56 43 97;;info@tb-wiesmann.de;http://www.tb-wiesmann.de
Baugeschäft Krämer GmbH;Griesenbraucker Str. 57B,;58640;Iserlohn-Griesenbrauck;02371 6 03 62;;info@kraemer-baugeschaeft.de;http://www.kraemer-baugeschaeft.de/
Büchte Ludger;Speckhorner Str. 132,;45659;Recklinghausen-Bockholt;0172 5 68 85 42;;buechte-bau@t-online.de;http://www.buechte-bau.de
Bauunternehmung Störte GmbH & Co. KG;Am Heynenberg 26,;42369;Wuppertal-Ronsdorf;0202 46 47 06;;info@stoerte-bau.de;http://www.stoerte-bau.de
Bernhard Heckmann GmbH & Co. KG;Römerstr. 113,;59075;Hamm-Bockum-Hövel;02381 79 90-0;;hamm@heckmann-bau.de;https://www.heckmann-bau.de/
Berufsförderungswerk der Bauindustrie NRW gGmbH;Bromberger Str. 4,;59065;Hamm-Norden;02381 3 95-0;;abzhamm@bauindustrie-nrw.de;http://www.abz-hamm.de/
SEMPA Baustoffe GmbH;Kampstr. 25,;45899;Gelsenkirchen-Beckhausen;0209 95 71 82-0;;info-ge@sempa-baustoffe.de;http://www.sempa-baustoffe.de
STRABAG SPORTSTÄTTENBAU GMBH;Schäferstr. 49,;44147;Dortmund-Mitte;0231 98 20 23-0;;sportstaettenbau@strabag.com;http://www.strabag-sportstaettenbau.com
Marino Bauunternehmung GmbH;In der Krone 29,;58099;Hagen-Boele;02331 1 85 03 59;;info@marinobau.de;https://marinobau.de
Fußy Baugesellschaft Garten- u.Landschaftsbau GmbH;Stellenbachstr. 46,;44536;Lünen-Brambauer;0231 87 41 28;;fussyschuetz01@web.de;http://www.fussy-gmbh.de
Architekturbüro H. Weiß;Ennertsweg 33,;58675;Hemer;02372 5 66 96 90;;info@weiss-arch.de;http://www.weiss-arch.de
EMT, Dipl.-Ing. E. Möller, Ingenieurgesellschaft für Tragwerksplanung mbH;Goethestr. 1,;42489;Wülfrath-Innenstadt;02058 8 94 20;;info@moeller-baustatik.de;https://www.moeller-baustatik.de
Baustoff-Profi GmbH;Elisabethstr. 2-12,;45139;Essen-Frillendorf;0201 8 47 05-0;;info@baustoff-profi.com;http://www.baustoff-profi.com
Architekturbüro Kaiser Susanne;Schemmelweg 3,;59368;Werne;02389 4 03 05 14;;info@ab-kaiser.com;http://www.ab-kaiser.com
Helmut Schröder GmbH;Hahnenfurth 16,;42327;Wuppertal-Vohwinkel;0202 2 46 01 60;;info@schroeder-bau-wuppertal.de;http://www.schroeder-bau-wuppertal.de
LIDO-BAU GmbH;Wernher-von-Braun-Str. 8,;58730;Fröndenberg / Ruhr-Neimen;02373 7 11 33;;info@lido-bau.de;http://www.lido-bau.de
hagebaumarkt STEWES Baumarkt, Gartencenter, Baustoffe;Krusenkamp 15,;45964;Gladbeck-Mitte;02043 29 94-45;;gladbeck@stewes.de;http://www.stewes.de
dein Handwerker 24 GmbH;Am Südenberg 14,;58644;Iserlohn-Nußberg;02371 3 91 42 61;;info@dein-handwerker24.de;
Gleibs Architekten und Ingenieure;Kirschbaumsweg 40,;45149;Essen-Haarzopf;0201 4 17 11;;info@gleibs-architekten.de;https://www.gleibs-architekten.de
Bamberger Bau-GmbH Hochbauarbeiten;Neue Str. 19-21,;58135;Hagen-Haspe;02331 94 81-0;;info@bamberger-bau.de;http://www.bamberger-bau.de
Korte Thilo Ingenieurbüro;Am Vogelsang 25,;58640;Iserlohn-Sümmern;02371 46 16 00;;;http://www.korte-bau.net
Fasselt GmbH & Co. KG;Kapellenweg 38,;46514;Schermbeck-Altschermbeck;02853 20 23;;fasseltbau@fasselt-schermbeck.de;http://www.fasselt-schermbeck.de
Schulte-Hubbert Gebr.;Pfälzer Str. 73,;46145;Oberhausen-Sterkrade-Nord;0208 67 27 50;;mail@schulte-hubbert-bauunternehmung.de;http://www.schulte-hubbert-bauunternehmung.de/
NOWO Bau;Lindort 12,;58708;Menden (Sauerland)-Bösperde;02373 6 29 77;;email@nowobau-krause.de;http://www.nowobau-krause.de
Alt- und Neubau Sprenker + Gravius GmbH & Co. KG;Ripshorster Str. 366,;45357;Essen-Dellwig;0201 6 09 06-0;;info@sprenker-gravius.de;http://www.sprenker-gravius.de
Schlenkhoff Baustoff-Fachhandel GmbH;Haedenkampstr. 8,;45143;Essen-Altendorf;0201 8 63 21-0;;info@schlenkhoff.de;http://www.schlenkhoff.de
stefanbudde-siegel Unternehmensgruppe;Herzogstr. 61,;45881;Gelsenkirchen-Schalke;0209 8 83 36 01;;stefanbuddesiegel@gmail.com;https://stefanbuddesiegel.com
Figura J. GmbH;Buschstr. 21,;47166;Duisburg-Alt-Hamborn;0203 55 99 04;;figura@t-online.de;http://www.figura-bau.com
Herbort Bauunternehmung Ruhr GmbH;Am Eicken 10A,;45549;Sprockhövel-Niedersprockhövel;02324 9 16 95 88;;;http://www.herbortbau.de
Vaupel Robin Bestattungen;Esbecker Str. 30,;58256;Ennepetal-Milspe;02333 60 48 55;;mail@gebr-vaupel.de;http://www.gebr-vaupel.de
Heinrich Mehring GmbH & Co. KG;Max-Eyth-Str. 23,;46539;Dinslaken-Innenstadt;02064 4 16 80;;info@mehring.de;https://www.mehring.de/
Wortmann Ingenieurgesellschaft mbH;Daimlerweg 45,;48163;Münster-Mecklenbeck;0251 9 19 96 40;;ib@wortmann-muenster.de;http://www.wortmann-muenster.de
Ingenierbüro Pitov;Heerstr. 38A,;45478;Mülheim an der Ruhr-Speldorf;0208 5 01 51;;info@pitov.de;
FMP Architekten, Jürgen Fedder;Lützowstr. 47a-d,;45141;Essen-Nordviertel;0201 83 21 70;;information@pbzessen.de;https://www.pbzessen.de
ESM GmbH;Dierhagenweg 4b,;59069;Hamm-Westtünnen;0162 4 67 64 64;;;
Walther W. GmbH & Co. KG Baustoffe Heizöle;Zollstr. 5,;59071;Hamm-Uentrop;02388 6 61;;;http://www.walther-hamm.de
Schmitz Robert Bauunternehmung GmbH;Schwalbenstr. 5,;59494;Soest-Ampen;02921 6 24 16;;;
pbz Planungs- und Baubetreuungsgesellschaft mbH;Lützowstr. 47a-d,;45141;Essen-Nordviertel;0201 63 29 60;;information@pbzessen.de;https://www.pbzessen.de
DHT - ein Unternehmen der Raiffeisen Waren;Otto-Hahn-Straße 46,;59423;Unna;02303 98 61 40;;unna@dht.de;https://baustoffe.rw.net/dht
BK Bau GmbH & Co.KG;Östingstr. 41a,;59063;Hamm;02381 3 72 84 25;;info@bk-bau-gmbh.de;https://www.bk-bau-gmbh.de
Projektbau Ruhr GmbH;Huttropstr. 60,;45138;Essen-Huttrop;0201 3 19 37 70 36;;kontakt@projektbau-ruhr.de;http://www.projektbau-ruhr.de
Conex UG (haftungsbeschränkt);Vöhdestr. 7,;59457;Werl;02922 8 03 28 80;;info@conex-bau.de;http://www.conex-bau.net
CAKAN Eisenflechter Betonstahlbiegerei;Bergstr. 191,;46119;Oberhausen-Osterfeld-West;0160 90 30 02 80;;firmacakan@t-online.de;http://www.firmacakan.de
Böttger H F;Beckinghausen 25,;58566;Kierspe-Vollme;02351 78 67 14;;h_fboettger@t-online.de;http://www.hf-boettger.de
Döbbe Ludger;An der Vogelrute 54,;59387;Ascheberg-Herbern;02599 14 80;;;http://www.bau-doebbe.de
Borauke Dana Bau- und Reinigungsfirma;Geitlingstr. 75,;45472;Mülheim an der Ruhr-Heißen;0178 7 77 95 72;;info@danabau-mh.de;http://www.danabau-mh.de
Voßbeck-Elsebusch Betonprodukte GmbH Betonfertigteilbau;Feldmarkstr. 10,;46282;Dorsten-Feldmark;02362 92 13-0;;info@ve-beton.de;http://www.ve-beton.de
P + M Bau GmbH Bauunternehmung;Osemundstr. 12,;58809;Neuenrade;02392 96 69 71;;p.pieper@pm-bau-gmbh.de;http://www.a-pieperbau.de
Stoffer Michael Hoch- und Tiefbau;Weißenpferd 22,;58553;Halver;02353 57 00;;;
Bauunternehmung Ernst Hausmann GmbH u. Co. KG;Rüggenhofer Weg 18,;45309;Essen-Kray;0201 59 20 21;;info@ernsthausmann.de;https://www.ernsthausmann.de
Wiedau Wilhelm GmbH Baugeschäft;Mauritiusplatz 8,;59394;Nordkirchen;02596 26 95;;;http://www.wiedau-bau.de
Wnendt Wolfgang Dipl.-Ing.;Brahmsweg 7,;58840;Plettenberg;02391 1 28 76;;Architekt@Wnendt.de;http://www.architekt-wnendt.de
Bau.service.011 Rund ums Haus;Röntgenstraße 17,;45143;Essen;0201 71 99 91 56;;hausmeister-service@hotmail.com;https://www.blauarbeit.de/wohnungsbau/branchenbuch/essen/gani_beg
MR7 GmbH;Liebknechtstr. 75,;46047;Oberhausen-Marienkirche;0177 7 57 58 91;;engbekeir@gmail.com;
Arnsberger Hoch- & Tiefbau GmbH;Dreikönigsstr. 14,;59821;Arnsberg-Wennigloh;02935 80 54 04;;arnsberger-htg@t-online.de;
hkc GmbH;Bismarckstr. 120,;47057;Duisburg-Neudorf-Nord;0203 39 37 62 80;;duisburg@hkc-gmbh.com;http://www.hkc-gmbh.com
Baugeschäft Wönkhaus;Im Hagen 8,;42477;Radevormwald-Im Hagen;01520 5 97 90 55;;bauwoenkhaus@web.de;
Ahrens Elektroanlagen GmbH;Telgenkamp 12,;48249;Dülmen;02594 8 18 16;;;https://www.e-masters.de/
Stock Hausverwaltung;Am Lehmacker 18,;58739;Wickede (Ruhr);02377 78 51 88;;info@stock-hausverwaltung.de;http://www.stock-hausverwaltung.de
Georg Daldrup Bautenabdichtungen;Hohe Geest 66,;48165;Münster-Hiltrup;02501 12 20;;;http://www.fugen-daldrup.de
Büdenbänder Markus;Grimmestr. 9,;58739;Wickede (Ruhr);02377 78 63 69;;kontakt@buedenbaender.de;http://www.buedenbaender.de
Werra + Assenkamp Bauunternehmung GmbH & Co. KG;Kohlbrink 19,;48249;Dülmen;02594 7 82 59 60;;;http://www.Werra-Assenkamp.de
Fugunternehmen Münsterland;Trakehner Weg 8,;48308;Senden;02597 9 78 00 22;;;http://www.fugunternehmen-muensterland.de/
Kükelheim GmbH & Co. KG;Kahlenberg 28,;59846;Sundern (Sauerland);02933 57 36;;;
ROTHICON Füllmann Schemmann Beratungs GbR;Schumannstr. 4,;48308;Senden;02597 4 21 13 67;;;https://rothicon.de
DHT - ein Unternehmen der Raiffeisen Waren;Tannenstraße 37,;46149;Oberhausen;0208 6 25 34 90;;;https://baustoffe.rw.net/dht
H. Herbort Bauunternehmung GmbH;Im Derdel 40,;48161;Münster-Roxel;02534 97 26-0;;;http://www.herbort-bau.de
Wortmann Ing.-Ges.mbH;Daimlerweg 45,;48163;Münster-Mecklenbeck;0251 91 99 63;;;http://www.wortmann.muenster.de
Bauunternehmung Vollmert GmbH;Kilianstr. 101,;57413;Finnentrop-Rönkhausen;02395 3 26;;info@bauunternehmung-vollmert.de;http://www.bauunternehmung-vollmert.de
Eisenberg GmbH;Am Jungfernborn 9,;59823;Arnsberg;02931 37 78;;;
Born Engineering Ltd.;Oestinghauser Str. 52,;59494;Soest;02921 8 26 04;;;
Josef Geldermann & Sohn GmbH Bauunternehmung;Hörnefort 54,;46348;Raesfeld-Erle;02865 73 53;;;http://www.bauunternehmung-geldermann.de
HOCHTIEF AG vorm. Gebr. Helfmann;Scharnhorststr. 40,;48151;Münster-Centrum;0251 5 35 70-0;;;http://www.hochtief.de
A & K Hochbau GmbH;Am Wüsteberg 2,;01917;Kamenz-Gelenau;03578 30 31 77;;info@aundk-online.de;https://www.a-und-k-online.de/
Baustoffhandels-Bauhof- und Verwaltungsgesellschaft Weißig GmbH;Hauptstr. 23,;01328;Dresden-Weißig;0172 8 63 15 95;;bauhofgmbh@t-online.de;
Hoch- und Tiefbau GmbH Volker Grünberg;Kotschkaer Weg,;04932;Röderland-Prösen;03533 4 88 76-0;;info@htg-proesen.de;http://www.htg-proesen.de
Wilthen Hoch-und Tiefbau;Bahnhofstr. 5,;02681;Wilthen;0160 92 43 40 94;;;
Olbrich Danny Hoch- und Ausbau;Elsterwerdaer Str. 12A,;04932;Hirschfeld;035343 7 00 76;;;
Hoch- und Tiefbau Union GmbH;Oschatzer Str. 25,;04758;Liebschützberg-Borna;03435 62 49 07;;;http://www.ritzkat.de
Arnswald Uwe;Dorfstr. 159,;01844;Neustadt in Sachsen-Langburkersdorf;03596 50 26 80;;uwe.arnswald@t-online.de;
Basis Bau Lohse GmbH & Co. KG;Fechnerstr. 23,;01139;Dresden-Kaditz;0351 8 58 86 24;;kontakt@basis-bau-lohse.de;http://www.basis-bau-lohse.de/
Hoch- und Tiefbauarbeiten Arnswald;Dorfstr. 159,;01844;Neustadt in Sachsen-Langburkersdorf;0173 8 82 63 49;;;
Seidel Werner WS-Bau;Klostergasse 17,;01558;Großenhain;03522 61 41 47;;;http://www.wsbau-grossenhain.de
