Name;Address;Zip;City;Phone;Fax;E-Mail;URL
Vulcanus-Stahl & Maschinenbau GmbH;Runtestr. 13,;59457;Werl;0170 4 11 93 73;;;
Apeltrath GmbH Maschinenbau;Frintroper Str. 60,;45359;Essen-Frintrop;0201 8 67 31-0;;apeltrath@t-online.de;http://www.apeltrath.de
Zurhausen H. GmbH & Co. KG Maschinenbau;Harkortstr. 61,;46119;Oberhausen-Klosterhardt-Süd;0208 6 29 33-0;;;
HBT Hohlborntechnik GmbH Maschinenbau;Langekamp 12-14,;45475;Mülheim an der Ruhr-Dümpten;0208 7 40 76-0;;info@hbt-hohlbohrtechnik.de;http://www.hbt-hohlbohrtechnik.de
Peter Gorter GmbH Stahl- und Maschinenbau;Hagedornstr. 28,;45357;Essen-Bedingrade;0201 60 39 59;;;
Georg Schröder Maschinenbau GmbH;Zum Ostenfeld 25,;58739;Wickede (Ruhr);02377 70 10;;gs@maschinenbau-schroeder.de;http://www.maschinenbau-schroeder.de
Glama Maschinenbau GmbH;Hornstr. 19,;45964;Gladbeck-Ellinghorst;02043 97 38-0;;info@glama.de;http://www.glama.de
Estanit GmbH Maschinenbau;Zinkhüttenstr. 17,;45473;Mülheim an der Ruhr-Mitte;0208 4 50 38-0;;info@estanit.de;http://www.estanit.de
MBF Maschinenbau GmbH Maschinenbau;Bruch 4,;42279;Wuppertal-Barmen;0202 7 47 99 89;;mbf-gmbh@gmx.de;http://www.mbf-gmbh.de
Jusepeitis Maschinenbau GmbH;Schwelmer Str. 96,;42389;Wuppertal-Langerfeld;0202 60 25 52;;;http://www.maschinenbau.eu
WM Maschinenbau GmbH & Co. KG;Feldstr. 59,;46149;Oberhausen-Buschhausen;0208 65 42 94;;;http://www.wmob.de
Vulcanus-Stahl & Maschinenbau GmbH;Runtestr. 13,;59457;Werl;02922 9 74 90;;info@vulcanus-stahl.de;http://www.vulcanus-stahl.de
Vulcanus-Stahl & Maschinenbau GmbH;Runtestr. 13,;59457;Werl;;;;
Hofer Hochdrucktechnik GmbH Maschinenbau;Ruhrorter Str. 45,;45478;Mülheim an der Ruhr-Speldorf;0208 4 69 96-0;;info@andreas-hofer.de;http://www.andreas-hofer.de
Druckluft Dannöhl GmbH Maschinenbau;Graf-Zeppelin-Str. 3,;46149;Oberhausen-Stadtmitte;0208 6 56 75;;service@dannoehl.de;http://www.dannoehl.de
Schnell Otto GmbH & Co.KG Maschinenbau;Neuer Weg 32,;42111;Wuppertal-Elberfeld;0202 2 77 11-0;;info@otto-schnell.de;https://www.otto-schnell.de
Lücke Maschinenbau GmbH;Max-Eyth-Str. 55,;46149;Oberhausen-Buschhausen;0208 88 42 97-0;;luecke@luecke.de;http://www.luecke.de
Dehne Maschinenbau GmbH & Co. KG;Lenneper Str. 21,;42289;Wuppertal-Barmen;0202 62 08 47;;maschinenbau-dehne@wtal.de;
K & G Maschinenbau GmbH Maschinenbau;Unterm Bahndamm 1,;58849;Herscheid;02357 60 12 11-0;;info@kg-maschinenbau.de;http://www.kg-maschinenbau.de
Ferramac Maschinenbau GmbH;Theodor-Heuss-Str. 129,;47167;Duisburg-Neumühl;0203 99 56 60;;;
MEWTEK Maschinenbau Energie- und Wassertechnik GmbH;Büttnerstr. 29,;45133;Essen-Stadtwald;0163 2 48 29 90;;info@mewtek.de;http://www.mewtek.de
Steitz Maschinenbau GmbH;Forststr. 229,;46147;Oberhausen-Sterkrade-Nord;0208 68 00 58;;;http://www.steitz.info
Hunold Maschinenbau GmbH;Am Bierbäumchen 23,;59514;Welver-Scheidingen;02384 55 78;;kontakt@hunold-maschinenbau.de;http://www.hunold-maschinenbau.de
Mertens & Frowein GmbH & Co. KG Maschinenfabrik für Sondermaschinen Maschinenbau;Gewerbestr. 19,;42553;Velbert-Neviges;02053 38 50;;info@mertens-frowein.de;http://www.mertens-frowein.de
HM-Maschinenbau GmbH;Kleberstr. 10,;40822;Mettmann;02104 92 04-0;;kontakt@hm-maschinenbau.com;http://www.hm-maschinenbau.com
Gerhard-Mercator-Universität FB Maschinenbau/ Energietechnik;Lotharstr.,;47057;Duisburg-Neudorf-Nord;0203 3 79 43 68;;office.energietechnik@uni-duisburg.de;http://www.uni-duisburg.de
Wulfert Heinz Maschinenbau GmbH & Co.KG;Bunsenstr. 1,;42551;Velbert-Mitte;02051 28 94-0;;info@wulfert-maschinenbau.de;http://www.wulfert-maschinenbau.de
Osterkamp Maschinenbau GmbH;Borkenbergestr. 209,;48249;Dülmen-Hausdülmen;02594 94 55-0;;;http://www.osterkamp-gmbh.com
AMBAU Anlagen- und Maschinenbau GmbH;Rosentalstr. 24,;42899;Remscheid-Lüttringhausen;02191 98 30 60;;;
FTR GmbH Maschinenbau;Leimholer Mühle 1,;42477;Radevormwald;02195 9 29 99 25;;;
FTW Werner Würth GmbH Maschinenbau;Am Rottland 2,;58540;Meinerzhagen;02354 70 11 15;;info@ftw-wuerth.de;https://www.ftw-wuerth.de/
FMW Technik GmbH & Co. KG Maschinenbau;Walter-Freitag-Str. 10,;42899;Remscheid-Lüttringhausen;02191 5 91 26 26;;mail@fmw-technik.de;http://www.fmw-technik.de
Trio-Technik Maschinenbau GmbH;Am Rottland 19,;58540;Meinerzhagen;02354 70 99-0;;info@trio-technik.de;http://www.trio-technik.de
BAT Maschinenbau GmbH;Darmcher Grund 5,;58540;Meinerzhagen;02354 7 08 82-0;;biermann@batmaschinenbau.de;http://www.batmaschinenbau.de
Klöckner Mercator Maschinenbau GmbH;Klöcknerstr. 29,;47057;Duisburg-Neudorf-Nord;0203 39 61;;;
Lienenbrügger GmbH Maschinenbau;Forstweg 20,;48249;Dülmen-Hausdülmen;02594 9 54-0;;;http://www.mde-dnc.net
Sturm Maschinenbau GmbH;Schüngelstr. 42,;59755;Arnsberg-Neheim-Hüsten;02932 62 70;;info@sturm-gruppe.com;https://sturm-gruppe.com
Ludwig Brücher GmbH & Co. KG Maschinenbau;Wiesenstr. 15,;42477;Radevormwald;02195 91 93-0;;Ludwig-Bruecher@t-online.de;http://www.ludwigbruecher.de
Immo-Plan GmbH Ingenieurbüro für Maschinenbau;Lise-Meitner-Str. 5-9,;42119;Wuppertal-Elberfeld;0202 5 14 53 50;;;
OHLER Maschinenbau GmbH;Hohenhagener Str. 46,;42855;Remscheid-Süd;02191 7 82 02 45;;;http://www.ohler.de
Maschinenbau Franz Kleinken GmbH;Pörtnerskamp 2A,;46286;Dorsten-Wulfen;02369 2 08 80;;;http://www.kleinken.de
AMB Apparate- und Maschinenbau GmbH;Mettmanner Str. 14,;42115;Wuppertal-Elberfeld;0202 52 75 97 40;;webmaster@ambwuppertal.com;http://ambwuppertal.com
Ralf Hustemeier RH Maschinenbau;Bunsenstr. 21,;59229;Ahlen-Innenstadt;02382 7 60 22 40;;hustemeier@rh-maschinenbau.de;http://www.rh-maschinenbau.de
SM-Schienentechnik Maschinenbau;Max-Peters-Str. 1A,;47059;Duisburg;0203 3 48 36 55;;Info@SM-Schienentechnik.de;http://www.sm-schienentechnik.de
RESPECTA Maschinenbau GmbH;Tönisheider Str. 12-16,;42489;Wülfrath-Innenstadt;02058 8 93 26-0;;;
AMB Apparate- und Maschinenbau GmbH;Mettmanner Str. 14,;42115;Wuppertal-Elberfeld;0202 52 75 97 42;;;
Kohmann GmbH & Co KG Maschinenbau;Benninghofer Weg 7,;40822;Mettmann;02104 91 46-0;;sales@kohmann.de;http://www.kohmann.de
SEBASTIAN Planung Konstruktion Ingenieurbüro für Maschinenbau;Kinzigweg 29,;42579;Heiligenhaus-Mitte;02056 42 14;;info@sebkon.de;http://sebkon.de
Kraft Apparatebau und Vertriebs GmbH Maschinenbau;Siegersbusch 23-25,;42327;Wuppertal-Vohwinkel;0202 9 79 04-0;;info@kraft-armaturen.de;http://www.kraft-armaturen.de
Lenfers GmbH & Co. KG Maschinenbau;Münsterstr. 17,;48301;Nottuln-Appelhülsen;02509 9 00 90-0;;;http://www.clemens-lenfers.de
Wera-Werk Hermann Werner GmbH & Co.KG Fabrik für Maschinenbau;Buchenhofener Str. 35,;42329;Wuppertal-Vohwinkel;0202 27 88-0;;;
Hartmann + Lämmle GmbH & Co.KG Maschinenbau Hydraulik;Haeselerstr. 8,;42329;Wuppertal-Vohwinkel;0202 2 78 49-0;;;
MHM Maschinenbau GmbH Maschinenbau;Kurt-Schumacher-Str. 224,;46539;Dinslaken-Hiesfeld;02064 48 66-6;;;
CENTA Antriebe Kirschey GmbH Maschinenbau;Bergische Str. 7,;42781;Haan;02129 91 20;;info@centa.de;http://www.centa.info
Fugmann-Maschinenbau/Hydrauliktechnik;Kesslerweg 49,;48155;Münster-Gremmendorf;0251 61 77 77;;;
Linden Automationstechnik GmbH Maschinenbau;Alleestr. 13,;42653;Solingen-Gräfrath;0212 58 76-0;;info@linden-solingen.de;https://www.linden-solingen.de
Klinger Maschinenbau GmbH;Lanterstr. 28,;46539;Dinslaken-Hiesfeld;02064 49 77-0;;info@klinger-maschinenbau.de;https://klinger-maschinenbau.eu
W. F. Maschinenbau und Blechformtechnik GmbH & Co. KG;Schörmelweg 27,;48324;Sendenhorst;02526 93 02-0;;;http://www.wf-Maschinenbau.com
Johannes Than Maschinenbau GmbH;Müllers Weg 2,;59846;Sundern (Sauerland)-Endorf;02933 9 74 20;;info@than-maschinenbau.de;http://www.than-maschinenbau.de
Maschinenbau Scholz GmbH & Co. KG;Rottkamp 11,;48653;Coesfeld;02541 7 45-0;;;http://www.scholz-maschinenbau.de
Mark One Inh. Volker Hahn Maschinenbau;Goethestr. 52,;40699;Erkrath-Hochdahl;02104 94 65 74;;;
Hansek Maschinenbau GmbH;Jacob-von-Korbach-Weg 80,;48167;Münster-Wolbeck;02506 3 05 99 10;;;
Ralf Westholt Maschinenbau;Lise-Meitner-Str. 15A,;48161;Münster-Roxel;02534 97 79 02;;;http://r-westholt.de
Maschinenbau Münster GmbH;Erbdrostenweg 285,;48155;Münster-Gremmendorf;0251 28 75 56 16;;;http://www.maschinenbau-muenster.de
Busch Maschinenbau GmbH & Co. KG;Schultze-Delitzsch-Str. 2,;46359;Heiden;02867 9 09 47 40;;;http://www.busch-maschinenbau.de
Janssen GmbH & Co.KG Maschinenbau;Otto-Lilienthal-Str. 7,;46539;Dinslaken-Innenstadt;02064 5 23 20;;;
Stegemann Maschinenbau GmbH & Co. KG;Gerleve 11,;48727;Billerbeck;02543 23 31-0;;;https://www.stegemann-agrartechnik.de
Planungsges. mbH Dinslaken für Rohrl.-, Stahl-u. Maschinenbau;Thyssenstr. 127,;46535;Dinslaken-Averbruch;02064 82 95-0;;pgd@pgd.de;https://www.pgd.de
Juan Garces & Carlos Rey GbR Maschinenbau;Am Sandbach 3A,;40878;Ratingen-West;02102 4 88 32-0;;;
Elektromaschinenbau Kohlmeyer Ulrich;Heisenbergstr. 30,;59423;Unna;02303 1 43 96;;ema.kohlmeyer@t-online.de;http://www.ema-kohlmeyer.de
Hüser;Schützenstr. 24,;59425;Unna-Königsborn;02303 6 81 39;;hueser-ema@t-online.de;
Maschinenfabrik Pelzer GmbH Maschinen- und Anlagenbau;Kaiserstr. 176A,;44143;Dortmund-Mitte;0231 59 48 20;;;http://www.pelzerventilatoren.de
Prof. Dr.-Ing. Hans-G. Oehmigen Sachverständiger;Herner Str. 299A,;44809;Bochum-Hofstede;0234 85 32 88;;info@ib-oehmigen.de;http://www.ib-oehmigen.de
Maschinen- u. Stahlbau Edmund Becker GmbH;Dechenstr. 27,;44147;Dortmund-Mitte;0231 82 20 43;;info@beckermaschinenbaugmbh.de;http://www.beckermaschinenbaugmbh.de
Cerning und Stoepel GmbH;Jung-Stilling-Str. 65,;44867;Bochum-Westenfeld;02327 54 49-0;;info@cerning-stoepel.de;https://www.cerning-stoepel.de/
Brechtken & Schumacher;Hölker Feld 46,;42279;Wuppertal-Barmen;0202 75 05 16;;info@brechtken-schumacher.de;http://www.brechtken-schumacher.de
Wollenberg Marlies u. Schulz Roman GbR Maschinenverleih;Beratgerstr. 27,;44149;Dortmund-Dorstfeld;0231 91 72 09-0;;info@geraeteverleih.org;http://www.geraeteverleih.org
KHS GmbH;Juchostr. 20,;44143;Dortmund-Wambel;0231 5 69-0;;info@khs.com;http://www.khs.com
Jaust Technology GmbH;Joseph-von-Fraunhofer-Str. 29,;44227;Dortmund-Eichlinghofen;02368 69 27 54;;zentrale@jaust.de;http://www.jaust.de
IB Deutschland GmbH Im- und Export;Speckacker 3,;44329;Dortmund-Kirchderne;0231 9 89 30 00;;ibdeu@t-online.de;http://ib-deutschland.com
Autoteile Bialas;Horneburger Str. 46,;45711;Datteln-Horneburg;02363 38 81 07;;bialas@thb-technikshop.de;http://www.thb-technikshop.de
Pet. Casp. Hch. Fischer GmbH & Co. KG;Remestr. 10,;58300;Wetter (Ruhr);02335 42 64;;info@pchfischer.de;http://www.pchfischer.de
Tings & Kauder Rechtsanwälte;Huestr. 18,;44787;Bochum-Innenstadt;0234 97 61 62-0;;kontakt@recht-bochum.de;http://www.recht-bochum.de
HBC-radiomatic Vertriebs GmbH Sales & Service Center Dortmund;Hauert 18,;44227;Dortmund-Eichlinghofen;0231 56 55 84-0;;info@radiomatic.com;https://www.hbc-radiomatic.com/
Siebert Alfred;Kullrichstr. 8,;44141;Dortmund-Mitte;0231 52 76 28;;info@u-portalen.de;http://www.alfred-siebert-dortmund.u-portalen.de
Hausherr & Schulz MaschinenbauGmbH;Salinger Feld 16B,;58454;Witten-Annen;02302 9 10 14-0;;info@hsm-witten.de;http://www.hsm-witten.de
SIGMA Walzwerkzeugsprodukte GmbH;Tybbinkstr. 72,;44319;Dortmund-Asseln;0231 9 27 26 30;;info@swwp.de;http://www.swwp.de
Maschinenfabrik Völkmann GmbH;Rohdesdiek 32-42,;44357;Dortmund-Bodelschwingh;0231 93 71 71-0;;info@voelkmann.de;http://www.voelkmann.de
iLocIT - Ilona Johnsson Übersetzerin;Im Papenkamp 20,;44267;Dortmund-Benninghofen-Loh;0231 4 75 78 89;;info@ilocit.de;http://www.ilocit.de
MAS MASCHINEN Ali Ihsan Evrenli;Mengeder Str. 555,;44359;Dortmund-Nette;0231 33 01 74 71;;alievrenli@masmaschinen.de;http://masmaschinen.com
SMS group GmbH;Stockumer Str. 28,;58453;Witten-Annen;02302 70 98-0;;info@sms-meer.com;http://www.sms-meer.com
VOLZ Werkzeugmaschinen GmbH & Co. KG;Friedrich-Ebert-Str. 78,;58454;Witten-Rüdinghausen;02302 98 72-0;;info@volz-witten.de;http://www.volz-witten.de
Bruch Gleitlagerfertigung GmbH;Nikolaus-Groß-Str. 14,;44329;Dortmund-Derne;0231 98 22 89 94;;info@bruch-gleitlager.de;http://www.bruch-gleitlager.de
MASMASCHINEN;Mengeder Str. 555,;44359;Dortmund-Nette;0163 3 68 93 78;;alievrenli@masmaschinen.de;http://masmaschinen.com
Innospec Prüfsystem GmbH;Oberstr. 183A,;44892;Bochum-Langendreer;0234 9 21 01 12;;info@Innospec.de;http://www.Innospec.de
Wegener Rolf GmbH Stahlbau;Wolfsbankstr. 55,;45355;Essen-Bochold;0201 67 40 46;;wegenergmbh@aol.com;https://www.wegener-maschinenbau.de/
Schmidt Baumaschinen GmbH;Eschenweg 2,;59439;Holzwickede;02301 20 80;;;
BOTEC GmbH Thermische Spritztechnik;Giselherstr. 2,;44319;Dortmund-Wickede;0231 58 94 08-0;;info@botec.biz;http://www.botec.biz
MOKLANSA Maschinen- und       Anlagenbau GmbH;Gottlieb-Daimler-Str. 15,;59439;Holzwickede;02301 94 93 68-0;;;http://www.moklansa.de
ATN GmbH;Am Kalkheck 5,;58313;Herdecke;02330 80 76 24;;;http://www.atn-engineering.de
Kuschefski Siegfried Anlagentechnik;In der Kaiserau 8,;59174;Kamen-Methler;02307 93 32 93;;;
Froch Automation GmbH Sondermaschinenbau;Pierbusch 24,;44536;Lünen-Brambauer;0231 9 87 24 58;;info@froch-automation.de;http://www.froch-automation.de
Döller Maschinen;Zum Lonnenhohl 19,;44319;Dortmund-Asseln;0231 2 17 94 27;;sd@doeller-maschinen.de;http://www.doeller-maschinen.de
Link & Tepel GmbH;Dieselstr. 21,;44805;Bochum-Gerthe;0234 8 91 70-0;;;http://www.link-tepel.de
HMS Schwarz/Scholz GmbH & Co. KG;Westiger Str. 140,;58762;Altena;02352 9 75-1 00;;info@hms-altena.de;http://www.hms-altena.de
Holtkötter Hilmar WerkstattMasch.Verkauf;Massener Str. 5,;59174;Kamen-Methler;02307 3 86 61;;;
MTH GmbH;Josef-Baumann-Str. 17,;44805;Bochum-Gerthe;0234 4 17 43-0;;info@mth-engineering.de;http://www.mth-engineering.de
Dahmen Maschinenteile GmbH;Hiltroper Str. 274,;44805;Bochum-Grumme;0234 5 98 81;;verkauf@dahmen-gmbh.de;http://www.Dahmen-GmbH.de
Wiegard MASCHINENFABRIK GmbH & Co KG;Hellweg 33,;58455;Witten-Heven;02302 20 01-0;;mail@wiegard.com;https://www.wiegard.com
BBT Neumann;Berghofer Heide 19,;44805;Bochum-Gerthe;0234 9 23 19 99;;bbt.neumann@arcor.de;http://www.bbt-neumann.de
Bucyrus Europe GmbH;Industriestr. 1,;44534;Lünen-Wethmar;02306 7 09-0;;info@de.bucyrus.com;http://www.bucyrus.com
Achilles Connectors GmbH Heinrich Achilles;Ernteweg 4,;59174;Kamen-Methler;02307 2 60 90-0;;mail@achilles-connectors.de;http://www.achilles-connectors.de
R&T GmbH Werkzeugbau;Sedanstr. 41,;58089;Hagen-Altenhagen;02331 2 39 87;;info@rt-hagen.de;http://www.rt-hagen.de
K.B.P. Kettenwerk Becker-Prünte GmbH;August-Becker-Str. 10,;45711;Datteln;02363 73 34 21;;vertrieb@becker-pruente.de;http://www.becker-pruente.de
Liesen Zahnradfabrik;Hammer Str. 19B,;59425;Unna-Königsborn;02303 24 44;;kontakt@zahnradfabrikliesen.de;https://zahnradfabrikliesen.de
INTRA Dach- und Solartechnik GmbH;Semperstr. 29,;44801;Bochum-Querenburg;0175 9 31 72 55;;;http://www.intra-germany.com
Will Thomas WK - ENGINEERING GmbH;Heidestr. 65,;44581;Castrop-Rauxel-Henrichenburg;02367 15 02;;;http://www.wk-engineering.de
STAWIT GmbH Andrea Michalak;Paul-Horst-Str. 8,;58456;Witten-Herbede;0173 5 35 23 51;;;
Bongard Trading GmbH & Co. KG;Ohlweg 7,;58730;Fröndenberg/Ruhr-Dellwig;02378 9 15-5;;;http://www.bongard.de
Hense Systemtechnik GmbH & Co. KG;Flottmannstr. 55,;44807;Bochum;0234 9 53 88-0;;service@hense-systeme.de;http://www.hense-systeme.de
Intra Maschinenhandels GmbH;Semperstr. 29,;44801;Bochum-Querenburg;0234 32 52 51 76;;;http://www.intra-germany.com
Winner & Co. GmbH;Zollhausstr. 35,;58640;Iserlohn-Kalthof;02371 95 40 40;;;http://www.winner-spedition.de
Riedl Leuenstern GmbH;Roonstr. 5A,;44629;Herne-Baukau-Ost;;;riedl-leuenstern-herne@t-online.de;http://www.riedl-gmbh.de
Jellinghaus Fertigungstechcnik GmbH;Hammer Str. 111,;59192;Bergkamen-Overberge;02307 9 10 92 14;;mail@jellinghaus-fertigungstechnik.de;http://www.jellinghaus-fertigungstechnik.de
Menzel Machinenteilhandel u. Fertigungsservice Montagearbeiten;Färberstr. 4,;58119;Hagen-Hohenlimburg;02334 44 34 72;;;
SMI Handling Systeme GmbH;An der Brille 5,;58300;Wetter (Ruhr)-Volmarstein;02335 96 08-0;;info@smi-handling.de;http://www.smi-handling.de
Riedl Leuenstern GmbH;Roonstr. 5A,;44629;Herne-Baukau-Ost;02323 5 04 46;;riedl-leuenstern-herne@t-online.de;http://www.riedl-gmbh.de
Himpe Eckard Konstruktionsbüro mit Versuchsreparaturwerkstatt;Hansastr. 48,;59192;Bergkamen-Overberge;02307 2 15 99;;;
BGW Berufsgenossenschaft für Gesundheitsdienst und Wohlfahrtspflege;Universitätsstr. 78,;44789;Bochum-Ehrenfeld;0234 30 78-0;;beitraege-versicherungen@bgw-online.de;http://www.bgw-online.de
Kohlisch GmbH & Co. KG;An der Knorr-Bremse 9,;58300;Wetter (Ruhr)-Volmarstein;02335 36 58;;info@kohlisch.de;http://www.kohlisch.de
Putsch GmbH & Co. KG;Frankfurter Str. 5-21,;58095;Hagen-Mittelstadt;02331 3 99-0;;info@putsch.com;http://www.putsch.com
Kabbert Michael Dipl.-Ing. Blechbearbeitungsmaschinen;Masteweg 8,;58640;Iserlohn-Iserlohnerheide;02371 4 53 34;;info@kabbert.de;http://www.kabbert.de
Laska Industrietechnik GmbH & Co. KG;Carolinenglückstr. 35,;44793;Bochum-Hamme;0234 9 52 30-0;;;http://www.laska-industrietechnik.de
Paul Pleiger Maschinenfabrik GmbH + Co. KG Zentrale Firmengruppe;Im Hammertal 51,;58456;Witten-Herbede;02324 3 98-0;;info@pleiger-kunststoff.de;http://www.pleiger-kunststoff.de
P.F.T. Pietsch Fertigungstechnik GmbH;Ardeyer Str. 13,;58730;Fröndenberg/Ruhr-Ardey;02373 97 69-0;;;http://www.pft-werkzeugbau.de
Feld GmbH Maschinen- und Industriebau;Winkelfeld 3,;45739;Oer-Erkenschwick-Rapen;02368 98 89-0;;info@maschinenbau-feld.de;http://www.maschinenbau-feld.de
Dr. Hammer GmbH;Blitzkuhlenstr. 85,;45659;Recklinghausen-Hillerheide;02361 30 65 89-0;;info@dr-hammer-gmbh.de;http://www.dr-hammer-gmbh.de
Pekrun Getriebebau GmbH;Köbbingser Mühle 14,;58640;Iserlohn-Sümmern;0174 2 86 07 75;;info@pekrun.de;http://www.pekrun.de
FERCHAU Engineering GmbH Niederlassung Bochum Ingenieurbüro;Springorumallee 2,;44795;Bochum-Weitmar;0234 3 24 50-0;;bochum@ferchau.de;http://www.ferchau.de
Paul Pleiger Maschinenfabrik GmbH + Co. KG;Im Hammertal 51,;58456;Witten-Herbede;02324 93 55 07;;;http://www.pleiger-kunststoff.de
Trappe M. Europe GmbH & Co. KG;Kornfeldweg 8,;44795;Bochum-Weitmar;0234 43 16 04;;;
Marx GmbH & Co. KG;Lilienthalstr. 6-13,;58638;Iserlohn-Zentrum;02371 21 05-0;;info@marx-gmbh.de;https://marx-gmbh.de
RevierPersonal GmbH;Blumenfeldstr. 16,;44795;Bochum-Weitmar;0234 9 11 76 76-0;;f.westermeier@revierpersonal.de;http://www.revierpersonal.de
Maschinenfabrik Gerd Mosca AG;Marktplatz 9,;45527;Hattingen-Blankenstein;02324 91 99 80;;info@medcareprofessional.com;http://www.medcareprofessional.com
Düchting Walzen Service GmbH & Co. KG;Lagerstr. 2,;45549;Sprockhövel-Hiddinghausen;02339 12 64 23;;info@duechting.com;http://www.duechting.com
Kuche Thomas Sondermaschinenbau;Schmölestr. 20,;58640;Iserlohn-Iserlohnerheide;02371 78 51 94-0;;;
K + G Maschinen - u. Elektrotechnik GmbH;Albringhauser Str. 50,;45549;Sprockhövel-Hiddinghausen;02339 1 20 09-0;;kug.sprockhoevel@t-online.de;http://www.kug-sprockhoevel.de
A-Z Baumaschinenhandel;Am Walzwerk 44,;45527;Hattingen-Welper;02324 9 02 95-0;;;https://azbau.com/
ProHa Maschinen Inh. Wilfried Jürgens;Egge 3,;45549;Sprockhövel-Hiddinghausen;02339 12 12 12;;info@proha-maschinen.de;http://www.proha-maschinen.de
Starz Uwe Sondermaschinenbau;Zur Helle 12,;58638;Iserlohn-Dröschede;02374 7 45 22;;;
Menge Bernard Werkzeuge;Hertener Str. 53,;45657;Recklinghausen-Stadtmitte;02361 2 32 89;;;http://www.werkzeugmenge.de
TE Fittings GmbH;Zum Kraftwerk 10,;45527;Hattingen-Welper;02324 6 86 87-0;;info@tefittings.de;http://www.tefittings.de
KS Hydraulik GmbH;Am Beermannshaus 16,;45549;Sprockhövel-Haßlinghausen;02339 1 21 99 30;;mail@ks-hydraulik.com;http://www.ks-hydraulik.com
Maveg-Maschinenvertriebs GmbH;Alte Bergstr. 4,;45549;Sprockhövel-Niedersprockhövel;02324 97 88-0;;info@maveg.de;http://www.maveg.de
A-Z Baumaschinenhandel Hattingen GmbH;Am Walzwerk 42,;45527;Hattingen-Welper;02324 5 91 97 55;;;https://azbau.com/
Frömag Maschinenfabrik GmbH;Am Klingelbach 2,;58730;Fröndenberg/Ruhr;02373 7 56-0;;info@froemag.com;http://www.froemag.com
Gebr. Heller Maschinenfabrik;Werksstr. 15,;45527;Hattingen-Welper;02324 92 45-0;;;
Pleiger Handel GmbH & Co. KG;Fritz-Lehmhaus-Weg 4,;45549;Sprockhövel-Niedersprockhövel;02324 90 76-0;;info@pleiger.de;http://www.pleiger.de
HLu Fertigungstechnik u. Industriedienstleistungen Hartwig Luig;Am Beermannshaus 16,;45549;Sprockhövel-Haßlinghausen;02339 12 79 03;;info@hlu-fertigungstechnik.de;http://www.hlu-fertigungstechnik.de
Tewes Ulrich Vermietung;Wernher-von-Braun-Str. 1,;58730;Fröndenberg/Ruhr-Neimen;02373 1 70 21 34;;info@xn--gewerbepark-frndenberg-7hc.de;http://www.gewerbepark-fröndenberg.de
Martin Fritz Maschinenbürstenfabrik Inh. J. Büttinghaus;Sudetenstr. 11,;58708;Menden (Sauerland)-Platte Heide;02373 6 08 37;;info@martin-buersten.de;http://www.martin-buersten.de
IProS Industrie Produkte Service GmbH Maschinen u. -teile;Teutoburger Str. 20,;58636;Iserlohn-Zentrum;02371 77 93-0;;ipros@ipros.de;http://www.ipros.de
Elektromaschinenbau GmbH Manfred Vogel;Märkische Str. 163,;58675;Hemer;0170 8 19 14 40;;info@vogel-hemer.de;http://www.vogel-hemer.de
Hauhinco Maschinenfabrik GmbH, Hausherr Jochums GmbH&Co. KG;Beisenbruchstr. 10,;45549;Sprockhövel-Niedersprockhövel;02324 7 05-0;;info@hauhinco.de;http://www.hauhinco.de
Niemann Michael Motorradtechnik u. Masch.Bau;Obere Mühle 28,;58644;Iserlohn-Zentrum;02371 2 52 92;;info@egli.de;http://www.egli.de
MSD Maschinen u. Sondermaschinenbau;Franz-Kissing-Str. 2J,;58706;Menden (Sauerland);02373 91 53 39;;msd.ppg@gmx.de;http://www.msdmaschinenbau.de
Nürnberger Baumaschinen Niedermayer & Co. GmbH;Otto-Brenner-Str. 6,;44866;Bochum-Wattenscheid;02327 94 36 36;;;
Manfred Vogel ELEKTROMASCHINENBAU GmbH;Märkische Str. 163,;58675;Hemer;0171 5 48 12 82;;info@vogel-hemer.de;http://www.vogel-hemer.de
Branscheid Umformtechnik GmbH & Co.KG;Rosendahler Str. 34,;58285;Gevelsberg;02332 55 30 89-0;;ketten@branscheid.com;http://www.branscheid-umformtechnik.com
Vogel Manfred Elektromaschinenbau;Märkische Str. 163,;58675;Hemer;0171 4 76 14 40;;info@vogel-hemer.de;http://www.vogel-hemer.de
